Key,English,Japanese
PROPITEM_TXT_011173,Detective Hat for female characters.,探偵帽子。
PROPITEM_TXT_010788,Yetti Gloves (F),イエティンハンド(女の子用)
PROPITEM_TXT_012902,Helmet of the Setting Sun (F),エビルシェードヘルム(女の子用)
PROPITEM_TXT_010442,Spacesuit Gloves (F),コズミックグローブ(女の子用)
PROPITEM_TXT_011931,The Chi Shoes for female characters. Channel your Chi and POWER UP!,チーシューズ。カイをチャネリングしてパワーアップ！
PROPITEM_TXT_011146,FV-13 Power Armor Gloves (M),強鉄手袋(男の子用)
PROPITEM_TXT_011027,Shower Cap for female characters.,シャワータオルキャップ。女の子用
PROPITEM_TXT_009875,Traditional Thailand Gloves for male characters.,伝統的なタイの手袋。
PROPITEM_TXT_010770,Traditional Native American Footwear (F),インディアンブーツ(女の子用)
PROPITEM_TXT_018721,Regal Boots (M),帝王ブーツ（男）
PROPITEM_TXT_018739,Emerald Gloves (M),エメラルドグローブ（M）
PROPITEM_TXT_010290,NFL Shoes (M),アメフトシューズ(男の子用)
PROPITEM_TXT_015857,Shinigami Shoes (M),退魔師シューズ(男の子用)
PROPITEM_TXT_011298,Yin-Yang Cloak,陰陽のマント
PROPITEM_TXT_010431,Spacesuit Outfit for Male characters,宇宙服の衣装
PROPITEM_TXT_011176,Detective Hands (F),探偵手袋(女の子用)
PROPITEM_TXT_020501,Blue Santa Suit (F),ブルーサンタの衣装（女）
PROPITEM_TXT_017945,Rose Pink Yukata Hat (M),うさうさ帽子(ローズピンク)(男の子用)
PROPITEM_TXT_011132,Space Cadet Hair (F),宇宙の制服帽子(女の子用)
PROPITEM_TXT_013494,Mistletoe Gloves (F),ラブリィクリスマスグローブ(女の子用)
PROPITEM_TXT_009944,Event Wind Wig (Silver) (M),シャギーヘアー・シルバー(男の子用)(取引不可)
PROPITEM_TXT_019654,The Boots of the Almighty Blood Dragon Set. Wearing all 4 pieces will grant you amazing bonuses! Wear the mask and/or cloak for even more power!,破壊のブラッドドラゴンセットのブーツ。4つのパーツを全て身につけることで、もっと強くなります！マスクやマントを着用すると、さらにパワーアップ!
PROPITEM_TXT_009831,Traditional German hat for for male characters.,伝統的なドイツの帽子。男の子用
PROPITEM_TXT_020361,Purple Gothic Shoes (F),パープルゴシックシューズ (女の子用)
PROPITEM_TXT_009910,Rabbit Hat (M),うさぬい帽子(男の子用) 
PROPITEM_TXT_015228,Mizu Yukata Hands (F),撫子手袋(女の子用)
PROPITEM_TXT_013591,Reconnaissance Gloves for a Female character.,偵察用手袋。
PROPITEM_TXT_020387,Black Wedding Suit (F),ブラックウェディングスーツ(F)
PROPITEM_TXT_009892,Traditional Philippines Suit (M),フィリピン衣装(男の子用)
PROPITEM_TXT_011152,FV-13 Power Armor Helmet (F),強鉄帽子(女の子用)
PROPITEM_TXT_020352,Purple Gothic Shoes for Male Characters.,男の子用のパープルゴシックシューズ
PROPITEM_TXT_011892,Sul Bim Shoes (M),改良韓靴(男の子用)
PROPITEM_TXT_017087,Luxurious Ski Gloves (M),ラグジュアリースキー手袋(男の子用)
PROPITEM_TXT_011022,Bathroom Slippers (M),シャワースリッパ(男の子用)
PROPITEM_TXT_013564,Road Hog Hat (M),モーターサイクルバンダナ(男の子用)
PROPITEM_TXT_009565,Geta are a form of traditional Japanese footwear that resemble both clogs and flip-flops.,下駄は日本の伝統的な履物です。海外ではビーチサンダルと間違えられることもあるみたい。
PROPITEM_TXT_013571,Road Hog Suit for Female characters.,ロードホッグスーツ。
PROPITEM_TXT_015862,A foreboding suit from the land of the dead. Benevolent spirits take notice of your sense of fashion.,死者の国からの予兆のスーツ。慈悲深い精神はあなたのファッション感覚に注意を払います。
PROPITEM_TXT_009740,Baseball Suit (M),野球ユニフォーム(男の子用)
PROPITEM_TXT_012263,This Cloak has a full length depiction of the flag of Netherlands on it .,このマントにはオランダの国旗が描かれています。 
PROPITEM_TXT_010986,Skipper Shoes (M),海辺シューズ(男の子用)
PROPITEM_TXT_010418,Gothic Hat (F),ゴシック・リボンハット(女の子用)
PROPITEM_TXT_012314,Cloak of Switzerland,スイスマント
PROPITEM_TXT_009556,Geta 2009 (M),竹下駄(男の子用)
PROPITEM_TXT_013801,Heartbreaker Gloves for female characters.,女の子用のラブエンジェルグローブ
PROPITEM_TXT_013574,Road Hog Gloves (F),モーターサイクルグローブ(女の子用)
PROPITEM_TXT_010340,Chipao Panda Suit (F),チャイナパンダスーツ(女の子用)
PROPITEM_TXT_015663,Boots of the Almighty Dragon King (M),破壊の竜王ブーツ(男の子用)
PROPITEM_TXT_019658,The Cloak of the Almighty Blood Dragon Set. Wearing this with the full costume set grants amazing bonuses! Wear the mask for even more power!,破壊のブラッドドラゴンセットのマント。ファッションのセットと一緒に着用すると最強！マスクをつけてさらにパワーアップできます！
PROPITEM_TXT_017034,A fancy frogtastic hat (size S),帽子
PROPITEM_TXT_008691,Yukata outfit for Females,服
PROPITEM_TXT_010758,Traditional Native American Gloves (M),インディアングローブ(男の子用)
PROPITEM_TXT_009905,Traditional Philippines Gloves for female characters.,伝統的なフィリピンの手袋。
PROPITEM_TXT_009883,Traditional Thailand Suit for female characters.,伝統的なタイのスーツ。
PROPITEM_TXT_010190,Cloak of Peru,ワールドフリフマント(ペルー)
PROPITEM_TXT_016845,German Traditional Hat (F) 2015,ディアンドル・帽子(女の子用)
PROPITEM_TXT_011789,A beautifully crafted cloak adorned with a symbol that represents the third Lunar Year. The third Lunar Year is dedicated to the Tiger.,3番目の干支の年を表すシンボルで飾られた美しく細工されたマント。3番目の干支は虎です。
PROPITEM_TXT_010362,Milk Cow Hat (F),モーモーのかぶり物(女の子用)
PROPITEM_TXT_013582,Reconnaissance Gloves (M),ミリタリーグローブ(男の子用)
PROPITEM_TXT_017060,Santa's Shoes (colored version),サンタ靴（カラフル）
PROPITEM_TXT_020362,Purple Gothic Shoes for Female Characters.,女の子用のパープルゴシックシューズ
PROPITEM_TXT_009617,Martial artist Gloves for Male Characters,武道家の手袋
PROPITEM_TXT_011992,Leprechaun Hat (F),グリーンリーフハット(女の子用)
PROPITEM_TXT_012239,Demon Gloves for male characters.,デーモングローブ。
PROPITEM_TXT_016532,Wonderful Mask.,素晴らしいマスク
PROPITEM_TXT_017985,Giraffe Boots (M),キリンの後足(男の子用)
PROPITEM_TXT_012259,This Cloak has a full length depiction of the flag of Denmark on it .,このマントにはデンマークの国旗が描かれています
PROPITEM_TXT_015436,Traditional Taiwan Gloves (F),シディググローブ(女の子用)
PROPITEM_TXT_009834,Traditional German Hands (M),リースリングハンド(男の子用) 
PROPITEM_TXT_012270,Cloak of South Africa,南アフリカ共和国マント
PROPITEM_TXT_011148,FV-13 Power Armor Boots (M),強鉄シューズ(男の子用)
PROPITEM_TXT_017184,Wedding Hands for Male Characters,結婚式の手袋
PROPITEM_TXT_011175,Detective Suit for female characters.,探偵スーツ。
PROPITEM_TXT_010756,Traditional Native American Outfit (M),インディアン装束(男の子用)
PROPITEM_TXT_009851,Cowboy Hat for Male Characters,カウボーイハット
PROPITEM_TXT_012910,Helmet of the Rising Sun (F),ホーリーバブルヘルム(女の子用)
PROPITEM_TXT_020357,Purple Gothic Suit (F),パープルゴシックスーツ（女の子用）
PROPITEM_TXT_017983,Giraffe Gloves (M),キリンの前足(男の子用)
PROPITEM_TXT_009792,Cat Punch (Black) (F),ねこパンチ(ブラック)(F)
PROPITEM_TXT_013588,Reconnaissance Hat (F),ミリタリーハット(女の子用)
PROPITEM_TXT_011799,A beautifully crafted cloak adorned with a symbol that represents the eighth Lunar Year. The eighth Lunar Year is dedicated to the Ram.,8番目の干支の年を表すシンボルで飾られた美しく細工されたマント。8番目の干支は羊です。
PROPITEM_TXT_009253,A cloak made from the scales of an enormous dragon. It feels warm to the touch. Only the bravest of warriors could possibly have acquired it.,ドラゴンの鱗で作られた最高級のマント
PROPITEM_TXT_020613,Blue Snowman Hat (M),ブルースノーマンハット(M)
PROPITEM_TXT_012920,Gauntlets of the Rising Sun (M),ホーリーバブルグローブ(男の子用)
PROPITEM_TXT_011743,"FITA Crackers are SUPER delicious! This fancy cloak increases your Run Speed by +5%, Defense Power by +100, and Attack Power by +150",FITAクラッカーは超美味しいです！スピード+5%、防御力+100、攻撃力+150上昇する品の高いマント。
PROPITEM_TXT_010176,Cloak of United Kingdom,ワールドフリフマント(イギリス)
PROPITEM_TXT_015272,FWC 2011 Silver Boots (F),FWC2位記念シューズ(女の子用)
PROPITEM_TXT_011972,Alice Gloves (F),アリスハンド(女の子用)
PROPITEM_TXT_014256,Flower Faerie Gloves (F),花のピンキーガール手袋(女の子用)
PROPITEM_TXT_012900,Suit of the Setting Sun (F),エビルシェードスーツ(女の子用)
PROPITEM_TXT_015669,Gloves of the Almighty Dragon King (F),破壊の竜王グローブ(女の子用)
PROPITEM_TXT_020493,Blue Santa Suit (M),ブルーサンタの衣装 (M)
PROPITEM_TXT_020397,Neo Workout Suit (F),ネオワークアウトスーツ(F)
PROPITEM_TXT_009762,Kung Fu Hands (M),拳法手袋(男の子用)
PROPITEM_TXT_012432,Bijin Yukata Hair (F),秋桜と蝶の帽子(女の子用)
PROPITEM_TXT_015274,FWC 2011 Silver Crown (F),FWC2位記念ハット(女の子用)
PROPITEM_TXT_014248,Forest Faerie Gloves (F),森のエアリーガール手袋(女の子用)
PROPITEM_TXT_017298,A luxury hairband prepared by Rayn for Nana. It's too cute to give to Nana..,レインがナナのために準備したプレゼント。
PROPITEM_TXT_015222,Mizu Yukata Hands (M),鶴翁の手袋(男の子用)
PROPITEM_TXT_020595,Blue Snowboarder Suit (M),ブルースノーボーダースーツ(M)
PROPITEM_TXT_018681,Azurite Noble Boots (M),貴族ブーツ（男）
PROPITEM_TXT_014421,A steam punk hat for female characters,スチームパンクな帽子
PROPITEM_TXT_010739,"Big Bad Wolf Claws for Male Characters. 'The better to eat you with, my dear!'",大きな悪いオオカミの爪。「愛するあなたを食べちゃいたい」
PROPITEM_TXT_017132,Sexy samurai Gloves for female.,セクシーなサムライグローブ。
PROPITEM_TXT_010764,Traditional Native American Headset (F),インディアン羽飾り(女の子用)
PROPITEM_TXT_011984,Leprechaun Suit (M),グリーンリーフジャケット(男の子用)
PROPITEM_TXT_017033,Frog Hat 2015 (F),けろけろかぶり物(女の子用)
PROPITEM_TXT_015441,Traditional Taiwan Shoes for female characters.,伝統的な台湾の靴。
PROPITEM_TXT_013469,Perfect for your next Masquerade Ball.,次の仮面舞踏会にぴったりのアイテムです。
PROPITEM_TXT_010899,School Swimsuit for Male characters,スクール水着
PROPITEM_TXT_011964,Mad Hatter Shoes (M),マッドハッターシューズ(男の子用)
PROPITEM_TXT_020605,Blue Snowboarder Suit (F),ブルースノーボーダースーツ(F)
PROPITEM_TXT_020342,Red Casual Shoes for Female Characters.,レッドカジュアルシューズ(女の子用)。
PROPITEM_TXT_014491,Exotic hipster glasses.,エキゾチックな流行に敏感なメガネ。
PROPITEM_TXT_011123,The hairstyle for male space travelers.,宇宙旅行者のためのヘアスタイル。
PROPITEM_TXT_012041,This cloak is loaded with beautiful flower petals; it was named by TWISTED and chicababby on Aibatt! It gives the wearer a 15% Speed and a 100 HP boost.,このマントには美しい花びらがたくさんあります。それはアイバットのツイステッドとチカベビーによって名付けられました！
PROPITEM_TXT_014277,An exquisite yellow corsage.,絶妙な黄色のコサージュ。
PROPITEM_TXT_009922,Rabbit Outfit (F),うさぬい衣装(女の子用)
PROPITEM_TXT_012236,Demon Suit (M),デビル衣装(男の子用)
PROPITEM_TXT_009925,Rabbit Hand (F) female characters.,うさぎのグローブ
PROPITEM_TXT_014510,Yellow Chameleon Cap,カメレオンハット(イエロー)(取引不可)
PROPITEM_TXT_010390,Chef Uniform (M),マロンベーカリーコート(男の子用)
PROPITEM_TXT_015859,Shinigami Horns (M),退魔師ハット(男の子用)
PROPITEM_TXT_012429,The male Yukata Set has a Bushido theme and is designed to reflect the way of the warrior!,男性用浴衣セットは「武士道」をテーマにデザインされています。
PROPITEM_TXT_009625,Martial artist Suit for Female Characters,武道家のスーツ
PROPITEM_TXT_012260,Cloak of Ghana,ガーナマント
PROPITEM_TXT_016531,Dreamweaver Mask,ドリームウィーバーマスク
PROPITEM_TXT_010187,This Cloak has a full length depiction of the flag of Colombia on it.,このマントにはコロンビアの国旗が描かれています。 
